host_time_s,sequence,uptime_us,dt_us,ax_mg,ay_mg,az_mg,gx_dps,gy_dps,gz_dps,flags,checksum_ok,lost_total
784230.949523,75,,900,-903,450,58,-1.312,2.312,-4.500,0,1,0
784230.949523,76,,900,-901,447,62,1.438,-1.750,2.312,0,1,0
784230.949523,77,,900,-903,450,62,1.312,-2.750,-2.375,0,1,0
784230.949523,78,,900,-903,448,58,-0.438,1.188,-4.312,0,1,0
784230.949523,79,,900,-894,450,60,0.625,-0.562,8.875,0,1,0
784230.949523,80,,900,-898,448,68,0.375,-2.000,-7.688,0,1,0
784230.949523,81,,900,-900,449,59,0.062,-0.562,-7.125,0,1,0
784230.949523,82,,900,-898,445,63,0.062,0.188,7.562,0,1,0
784230.949523,83,,900,-899,454,64,0.125,-1.938,-2.625,0,1,0
784230.957046,84,,900,-896,448,64,0.125,-2.312,-6.500,0,1,0
784230.957046,85,,900,-900,452,60,0.688,0.312,4.562,0,1,0
784230.957046,86,,900,-897,451,62,-0.438,0.250,-1.688,0,1,0
784230.957046,87,,900,-896,454,62,-1.500,-2.438,-4.750,0,1,0
784230.957046,88,,900,-898,447,63,0.562,-3.812,4.812,0,1,0
784230.957046,89,,900,-897,447,62,1.375,-0.062,-2.312,0,1,0
784230.957046,90,,900,-900,446,63,0.438,2.312,-6.625,0,1,0
784230.957046,91,,900,-899,448,58,-0.250,-0.812,1.125,0,1,0
784230.957046,92,,900,-904,445,59,1.688,-2.688,1.062,0,1,0
784230.957046,93,,900,-902,447,65,1.375,1.188,-5.250,0,1,0
784230.964503,94,,900,-894,450,62,-0.188,0.562,1.812,0,1,0
784230.964503,95,,900,-899,444,66,1.500,0.438,-0.562,0,1,0
784230.964503,96,,900,-901,447,60,-0.125,-1.125,-3.312,0,1,0
784230.964503,97,,900,-897,448,63,-0.562,-2.562,0.812,0,1,0
784230.964503,98,,900,-894,457,62,-0.312,-2.750,0.688,0,1,0
784230.964503,99,,900,-895,447,59,1.688,2.188,-5.375,0,1,0
784230.964503,100,,900,-892,454,64,-1.625,-1.312,0.438,0,1,0
784230.964503,101,,900,-903,450,61,1.938,-2.312,0.375,0,1,0
784230.964503,102,,900,-900,454,59,1.438,-0.250,-4.938,0,1,0
784230.964503,103,,900,-894,449,63,-0.250,3.125,-0.938,0,1,0
784230.972174,104,,900,-892,453,59,-0.125,-1.562,0.500,0,1,0
784230.972174,105,,900,-895,447,62,1.688,-3.312,-0.625,0,1,0
784230.972174,106,,900,-899,450,66,0.188,0.375,-3.812,0,1,0
784230.972174,107,,900,-900,452,63,0.188,2.188,0.438,0,1,0
784230.972174,108,,900,-896,449,57,2.625,-0.375,0.312,0,1,0
784230.972174,109,,900,-902,449,64,0.500,-3.688,-3.375,0,1,0
784230.972174,110,,900,-900,444,62,0.688,0.938,-1.125,0,1,0
784230.972174,111,,900,-904,449,63,1.062,3.625,1.625,0,1,0
784230.972174,112,,900,-903,449,62,-0.625,-1.062,-9.500,0,1,0
784230.972174,113,,900,-900,451,59,0.062,-4.062,5.062,0,1,0
784230.986970,114,,900,-900,449,63,2.250,-0.812,-3.562,0,1,0
784230.986970,115,,900,-902,446,64,0.250,2.688,-2.062,0,1,0
784230.986970,116,,900,-903,447,65,0.312,1.438,-2.250,0,1,0
784230.986970,117,,900,-899,448,64,0.500,-3.750,-4.125,0,1,0
784230.986970,118,,900,-898,451,59,0.250,-3.000,-0.938,0,1,0
784230.986970,119,,900,-902,446,61,0.250,1.312,4.062,0,1,0
784230.986970,120,,900,-895,450,58,-0.438,1.000,-3.875,0,1,0
784230.986970,121,,900,-900,446,61,0.188,-1.938,-3.500,0,1,0
784230.986970,122,,900,-898,455,63,1.000,-3.812,6.375,0,1,0
784230.986970,123,,900,-901,450,64,0.625,2.188,-8.188,0,1,0
784230.994473,124,,900,-901,453,63,0.062,2.000,-3.500,0,1,0
784230.994473,125,,900,-895,452,60,1.500,-2.000,5.312,0,1,0
784230.994473,126,,900,-901,443,60,0.000,-3.625,-2.250,0,1,0
784230.994473,127,,900,-897,450,59,1.062,1.312,-8.000,0,1,0
784230.994473,128,,900,-894,456,57,1.062,2.062,5.812,0,1,0
784230.994473,129,,900,-899,449,68,0.000,-0.812,-2.812,0,1,0
784230.994473,130,,900,-899,454,61,-1.062,-5.438,-1.500,0,1,0
784230.994473,131,,900,-899,447,61,1.500,-0.562,2.375,0,1,0
784230.994473,132,,900,-899,450,57,1.000,3.688,-4.438,0,1,0
784230.994473,133,,900,-896,450,61,-0.938,-0.312,-3.188,0,1,0
784231.001985,134,,900,-906,455,66,1.375,-4.625,1.312,0,1,0
784231.001985,135,,900,-903,449,59,0.812,-1.438,-1.938,0,1,0
784231.001985,136,,900,-901,451,60,-0.562,2.562,-2.438,0,1,0
784231.001985,137,,900,-905,447,62,1.938,1.938,-3.500,0,1,0
784231.001985,138,,900,-900,449,62,0.750,-2.000,-1.625,0,1,0
784231.001985,139,,900,-897,452,60,0.188,-2.312,2.188,0,1,0
784231.001985,140,,900,-901,454,62,0.438,0.438,-6.375,0,1,0
784231.001985,141,,900,-900,453,63,1.250,2.000,0.250,0,1,0
784231.001985,142,,900,-899,450,62,0.625,-0.688,-0.500,0,1,0
784231.001985,143,,900,-902,452,61,1.188,-1.438,-5.625,0,1,0
784231.009545,144,,900,-901,456,65,1.125,-0.562,0.562,0,1,0
784231.009545,145,,900,-904,451,65,0.062,0.438,2.375,0,1,0
784231.009545,146,,900,-898,449,61,1.250,1.438,-3.938,0,1,0
784231.009545,147,,900,-898,451,63,-0.250,-2.812,-1.312,0,1,0
784231.009545,148,,900,-899,448,64,0.562,-1.562,-0.250,0,1,0
784231.009545,149,,900,-901,449,65,1.188,1.938,-1.312,0,1,0
784231.009545,150,,900,-898,452,62,0.188,-0.375,-3.562,0,1,0
784231.009545,151,,900,-902,449,60,0.125,-2.750,1.438,0,1,0
784231.009545,152,,900,-902,448,62,0.625,-1.750,-2.125,0,1,0
784231.009545,153,,900,-904,448,66,0.188,0.500,-2.312,0,1,0
784231.016965,154,,900,-901,448,61,-0.125,0.625,-2.125,0,1,0
784231.016965,155,,900,-904,452,60,0.250,-0.188,-1.875,0,1,0
784231.016965,156,,900,-900,450,66,0.375,-2.125,3.125,0,1,0
784231.016965,157,,900,-898,452,61,1.625,-0.438,-5.312,0,1,0
784231.016965,158,,900,-894,450,63,2.375,3.312,-1.062,0,1,0
784231.016965,159,,900,-904,448,64,-0.500,-0.875,-1.125,0,1,0
784231.016965,160,,900,-900,449,63,0.938,-1.750,-3.188,0,1,0
784231.016965,161,,900,-898,449,65,0.062,-2.062,1.000,0,1,0
784231.016965,162,,900,-896,447,59,0.938,1.500,-4.688,0,1,0
784231.016965,163,,900,-895,446,60,-0.250,-0.250,-3.875,0,1,0
784231.032207,164,,900,-898,450,65,-0.500,-3.688,7.125,0,1,0
784231.032207,165,,900,-895,446,61,0.812,-1.312,-4.562,0,1,0
784231.032207,166,,900,-897,446,60,0.688,1.625,-2.938,0,1,0
784231.032207,167,,900,-894,449,64,1.250,0.625,2.438,0,1,0
784231.032207,168,,900,-900,450,63,1.875,-0.375,-0.438,0,1,0
784231.032207,169,,900,-900,451,58,-0.125,-2.312,-5.500,0,1,0
784231.032207,170,,900,-904,450,62,1.688,1.312,2.000,0,1,0
784231.032207,171,,900,-896,456,65,0.938,1.938,1.750,0,1,0
784231.032207,172,,900,-901,450,63,-0.938,-1.125,-7.062,0,1,0
784231.032207,173,,900,-899,450,62,1.562,-1.250,1.250,0,1,0
784231.039501,174,,900,-899,449,62,0.875,-1.312,4.125,0,1,0
784231.039501,175,,900,-896,448,68,0.250,0.875,-10.000,0,1,0
784231.039501,176,,900,-899,446,61,1.000,-0.188,3.875,0,1,0
784231.039501,177,,900,-900,446,62,0.312,-0.188,-5.312,0,1,0
784231.039501,178,,900,-900,443,62,0.000,-2.688,3.312,0,1,0
784231.039501,179,,900,-899,450,59,1.562,0.688,-5.875,0,1,0
784231.039501,180,,900,-896,448,60,0.000,0.312,4.125,0,1,0
784231.039501,181,,900,-899,447,59,0.250,-0.500,-2.812,0,1,0
784231.039501,182,,900,-894,446,65,-0.250,-3.688,-2.562,0,1,0
784231.039501,183,,900,-899,450,61,0.750,-0.500,1.062,0,1,0
784231.046959,184,,900,-900,448,64,0.375,1.250,0.188,0,1,0
784231.046959,185,,900,-894,452,58,-0.062,-1.000,-4.188,0,1,0
784231.046959,186,,900,-896,447,62,1.562,-1.188,-1.938,0,1,0
784231.046959,187,,900,-896,449,63,0.312,-0.250,2.125,0,1,0
784231.046959,188,,900,-898,450,60,0.188,0.875,-3.875,0,1,0
784231.046959,189,,900,-896,451,63,1.125,0.938,-4.438,0,1,0
784231.046959,190,,900,-890,453,64,-1.062,-3.938,5.438,0,1,0
784231.046959,191,,900,-900,453,57,2.188,-0.062,-9.062,0,1,0
784231.046959,192,,900,-904,454,61,1.062,1.000,0.062,0,1,0
784231.046959,193,,900,-901,453,66,-0.312,0.062,-0.750,0,1,0
784231.061963,194,,900,-898,448,58,1.500,-0.375,-4.250,0,1,0
784231.061963,195,,900,-896,451,63,0.438,-2.125,0.312,0,1,0
784231.061963,196,,900,-894,445,61,-0.250,-0.375,2.000,0,1,0
784231.061963,197,,900,-902,448,59,-0.062,-0.500,-4.938,0,1,0
784231.061963,198,,900,-899,451,65,0.812,-0.375,-0.750,0,1,0
784231.061963,199,,900,-901,448,60,-1.062,-3.000,1.812,0,1,0
784231.061963,200,,900,-901,446,61,0.438,-1.250,-3.938,0,1,0
784231.061963,201,,900,-892,454,61,1.562,0.938,-3.750,0,1,0
784231.061963,202,,900,-896,453,65,0.438,0.688,3.250,0,1,0
784231.061963,203,,900,-899,445,62,-0.312,-2.938,-1.688,0,1,0
784231.063197,204,,900,-900,453,61,1.250,-1.188,-6.000,0,1,0
784231.063197,205,,900,-902,451,62,0.438,1.312,2.625,0,1,0
784231.063197,206,,900,-896,457,61,-0.812,0.438,-2.000,0,1,0
784231.063197,207,,900,-904,451,63,0.188,-3.062,0.000,0,1,0
784231.063197,208,,900,-901,450,66,1.625,-0.875,-1.875,0,1,0
784231.063197,209,,900,-901,450,68,0.812,1.000,-1.625,0,1,0
784231.063197,210,,900,-899,451,63,0.250,-0.375,-2.062,0,1,0
784231.063197,211,,900,-900,447,57,0.562,-1.562,-4.000,0,1,0
784231.063197,212,,900,-900,451,59,-0.062,-1.562,2.062,0,1,0
784231.063197,213,,900,-896,447,65,0.312,-0.438,1.188,0,1,0
784231.076911,214,,900,-897,453,69,0.438,-0.125,-7.875,0,1,0
784231.076911,215,,900,-898,451,63,-0.312,-1.000,2.000,0,1,0
784231.076911,216,,900,-898,455,61,0.688,-0.875,1.312,0,1,0
784231.076911,217,,900,-897,454,61,0.625,0.625,-6.188,0,1,0
784231.076911,218,,900,-900,446,67,1.250,0.062,0.375,0,1,0
784231.076911,219,,900,-901,451,63,0.812,-2.188,-0.750,0,1,0
784231.076911,220,,900,-902,452,63,0.812,0.000,-3.312,0,1,0
784231.076911,221,,900,-896,449,64,0.938,1.625,-0.062,0,1,0
784231.076911,222,,900,-899,451,61,-0.750,-1.312,0.312,0,1,0
784231.076911,223,,900,-900,454,59,0.500,-2.375,-4.000,0,1,0
784231.078196,224,,900,-906,448,55,0.812,-0.562,4.312,0,1,0
784231.078196,225,,900,-903,446,61,-0.625,1.250,-5.125,0,1,0
784231.078196,226,,900,-896,451,65,2.000,0.188,-2.062,0,1,0
784231.078196,227,,900,-900,451,64,0.875,-1.375,2.688,0,1,0
784231.078196,228,,900,-904,454,64,-0.188,-1.125,-5.812,0,1,0
784231.078196,229,,900,-900,449,59,1.562,0.062,-4.875,0,1,0
784231.078196,230,,900,-900,452,62,2.375,1.875,5.438,0,1,0
784231.078196,231,,900,-895,458,65,-0.562,0.812,-4.562,0,1,0
784231.078196,232,,900,-898,449,60,-0.125,-2.188,-3.625,0,1,0
784231.078196,233,,900,-903,451,59,2.562,-1.750,5.312,0,1,0
784231.084447,234,,900,-901,447,59,0.125,1.562,-5.625,0,1,0
784231.084447,235,,900,-899,453,67,0.500,2.125,-4.625,0,1,0
784231.084447,236,,900,-901,449,57,1.312,-2.188,-0.188,0,1,0
784231.084447,237,,900,-899,451,60,1.000,-1.375,0.875,0,1,0
784231.084447,238,,900,-905,445,63,-0.500,-0.062,-1.312,0,1,0
784231.084447,239,,900,-902,453,63,1.562,2.312,-3.938,0,1,0
784231.084447,240,,900,-890,454,57,-0.062,-1.812,0.938,0,1,0
784231.084447,241,,900,-898,457,61,-0.438,-3.375,1.688,0,1,0
784231.084447,242,,900,-907,456,63,-0.062,-0.750,-5.312,0,1,0
784231.084447,243,,900,-905,450,64,1.562,2.188,4.812,0,1,0
784231.099493,244,,900,-904,457,59,1.250,0.438,-3.625,0,1,0
784231.099493,245,,900,-901,455,60,-0.938,-5.062,-4.062,0,1,0
784231.099493,246,,900,-898,457,58,1.062,-0.938,1.000,0,1,0
784231.099493,247,,900,-903,456,60,0.062,2.625,-1.750,0,1,0
784231.099493,248,,900,-898,448,60,-1.250,-1.750,-4.125,0,1,0
784231.099493,249,,900,-905,453,64,0.438,-3.000,-1.000,0,1,0
784231.099493,250,,900,-902,452,61,0.375,-1.938,0.750,0,1,0
784231.099493,251,,900,-903,448,63,1.375,2.125,-4.625,0,1,0
784231.099493,252,,900,-904,451,63,1.688,2.562,-3.562,0,1,0
784231.099493,253,,900,-902,451,61,-0.625,-3.000,2.438,0,1,0
784231.107006,254,,900,-906,448,66,1.500,-2.750,-5.000,0,1,0
784231.107006,255,,900,-900,450,63,0.500,0.812,-4.062,0,1,0
784231.107006,256,,900,-899,450,60,-0.312,2.938,0.000,0,1,0
784231.107006,257,,900,-900,455,61,-1.188,-3.250,-1.438,0,1,0
784231.107006,258,,900,-898,448,63,2.625,-3.000,-1.438,0,1,0
784231.107006,259,,900,-900,450,60,1.438,1.688,-1.312,0,1,0
784231.107006,260,,900,-902,453,61,0.375,5.312,-3.312,0,1,0
784231.107006,261,,900,-901,449,61,1.500,-0.562,-1.688,0,1,0
784231.107006,262,,900,-896,450,61,1.375,-4.062,0.750,0,1,0
784231.107006,263,,900,-904,452,59,-0.500,-1.125,-1.000,0,1,0
784231.121995,264,,900,-900,451,57,1.750,4.062,-5.250,0,1,0
784231.121995,265,,900,-896,451,64,2.062,2.625,-2.188,0,1,0
784231.121995,266,,900,-898,447,58,-1.688,-5.250,1.812,0,1,0
784231.121995,267,,900,-899,446,59,2.625,-1.625,0.500,0,1,0
784231.121995,268,,900,-899,451,67,0.562,3.750,-6.062,0,1,0
784231.121995,269,,900,-898,452,56,-1.188,2.062,-3.250,0,1,0
784231.121995,270,,900,-892,452,64,1.438,-4.938,1.812,0,1,0
784231.121995,271,,900,-896,446,59,1.875,-5.000,5.188,0,1,0
784231.121995,272,,900,-895,444,63,-0.500,4.938,-17.938,0,1,0
784231.121995,273,,900,-895,446,67,-0.062,3.250,11.312,0,1,0
784231.129677,274,,900,-895,448,64,0.625,-5.562,1.562,0,1,0
784231.129677,275,,900,-897,444,57,0.375,-4.688,-11.938,0,1,0
784231.129677,276,,900,-897,448,59,0.312,3.625,4.312,0,1,0
784231.129677,277,,900,-897,448,61,0.438,4.188,0.000,0,1,0
784231.129677,278,,900,-896,449,63,1.125,-5.625,0.938,0,1,0
784231.129677,279,,900,-895,450,67,1.438,-3.938,-8.875,0,1,0
784231.129677,280,,900,-898,450,62,0.625,3.750,2.000,0,1,0
784231.129677,281,,900,-898,451,60,0.812,4.750,4.875,0,1,0
784231.129677,282,,900,-904,445,61,0.188,-3.438,-10.438,0,1,0
784231.129677,283,,900,-898,451,67,0.250,-6.938,2.312,0,1,0
784231.130729,284,,900,-895,449,64,1.750,2.625,2.188,0,1,0
784231.130729,285,,900,-898,451,66,-1.500,4.938,-4.312,0,1,0
784231.130729,286,,900,-902,452,64,0.562,-3.125,-1.625,0,1,0
784231.130729,287,,900,-897,449,63,2.250,-6.875,2.188,0,1,0
784231.130729,288,,900,-898,452,63,-0.188,1.375,-5.250,0,1,0
784231.130729,289,,900,-903,458,65,-0.625,5.188,-0.875,0,1,0
784231.130729,290,,900,-905,449,62,1.312,-1.000,1.688,0,1,0
784231.130729,291,,900,-902,453,67,0.000,-5.812,-6.125,0,1,0
784231.130729,292,,900,-893,450,61,-1.125,-2.500,4.312,0,1,0
784231.130729,293,,900,-905,453,64,1.688,4.688,-3.062,0,1,0
784231.151961,294,,900,-896,449,65,0.250,0.125,-1.562,0,1,0
784231.151961,295,,900,-901,453,64,0.562,-4.562,-2.375,0,1,0
784231.151961,296,,900,-899,453,56,1.000,-2.688,-1.750,0,1,0
784231.151961,297,,900,-901,449,61,-1.562,0.000,2.562,0,1,0
784231.151961,298,,900,-889,446,66,0.438,2.375,-5.500,0,1,0
784231.151961,299,,900,-894,452,70,0.875,-1.625,-0.125,0,1,0
784231.151961,300,,900,-898,448,62,-1.312,-4.875,1.250,0,1,0
784231.151961,301,,900,-903,445,62,0.000,-1.938,-3.500,0,1,0
784231.151961,302,,900,-900,445,66,1.250,3.812,2.875,0,1,0
784231.151961,303,,900,-897,449,61,-0.375,0.312,-6.062,0,1,0
784231.159422,304,,900,-902,450,60,1.250,-5.000,1.562,0,1,0
784231.159422,305,,900,-897,447,62,2.438,-1.625,0.250,0,1,0
784231.159422,306,,900,-896,445,65,-0.125,4.688,-3.625,0,1,0
784231.159422,307,,900,-903,454,62,0.750,2.562,0.812,0,1,0
784231.159422,308,,900,-893,450,59,0.438,-5.375,-1.688,0,1,0
784231.159422,309,,900,-901,452,62,0.125,-4.000,0.750,0,1,0
784231.159422,310,,900,-898,447,61,0.938,2.250,3.062,0,1,0
784231.159422,311,,900,-897,451,62,1.188,4.250,-8.562,0,1,0
784231.159422,312,,900,-894,457,61,0.438,-2.125,1.625,0,1,0
784231.159422,313,,900,-902,452,61,1.625,-4.125,-0.312,0,1,0
784231.174384,314,,900,-903,449,63,0.750,1.125,-3.938,0,1,0
784231.174384,315,,900,-902,451,60,-0.500,2.500,1.562,0,1,0
784231.174384,316,,900,-908,454,62,1.000,-0.438,-3.438,0,1,0
784231.174384,317,,900,-902,453,56,0.062,-4.000,-1.312,0,1,0
784231.174384,318,,900,-900,450,61,0.062,-2.062,2.438,0,1,0
784231.174384,319,,900,-898,455,62,1.062,3.375,-5.562,0,1,0
784231.174384,320,,900,-901,451,64,0.750,0.875,-1.000,0,1,0
784231.174384,321,,900,-898,447,64,1.062,-2.438,-1.625,0,1,0
784231.174384,322,,900,-896,453,63,-0.125,-3.500,-1.688,0,1,0
784231.174384,323,,900,-901,448,68,0.500,1.375,-3.062,0,1,0
784231.175611,324,,900,-897,446,64,0.188,2.188,-2.188,0,1,0
784231.175611,325,,900,-902,450,66,0.375,-1.562,-1.688,0,1,0
784231.175611,326,,900,-903,447,62,0.250,-3.875,0.062,0,1,0
784231.175611,327,,900,-899,444,59,0.312,0.438,-5.375,0,1,0
784231.175611,328,,900,-897,446,61,-0.188,0.562,5.625,0,1,0
784231.175611,329,,900,-899,453,68,1.562,0.812,-6.500,0,1,0
784231.175611,330,,900,-904,447,67,0.188,-3.875,-1.938,0,1,0
784231.175611,331,,900,-902,451,67,1.062,-1.062,-0.688,0,1,0
784231.175611,332,,900,-900,452,61,0.562,2.188,0.375,0,1,0
784231.175611,333,,900,-902,452,65,-0.312,0.688,-5.000,0,1,0
784231.176882,334,,900,-898,452,59,0.250,-2.625,-1.188,0,1,0
784231.176882,335,,900,-901,452,58,2.625,0.500,3.375,0,1,0
784231.176882,336,,900,-897,454,65,-2.062,-1.312,-3.625,0,1,0
784231.176882,337,,900,-901,449,61,2.375,2.000,-5.938,0,1,0
784231.176882,338,,900,-903,450,67,1.625,-0.250,4.625,0,1,0
784231.176882,339,,900,-909,452,64,-1.062,-3.438,-2.562,0,1,0
784231.176882,340,,900,-903,452,67,1.438,-0.688,-5.375,0,1,0
784231.176882,341,,900,-900,451,65,1.062,1.938,0.500,0,1,0
784231.176882,342,,900,-903,457,63,0.125,1.250,1.000,0,1,0
784231.176882,343,,900,-900,449,60,-0.188,-4.062,-7.125,0,1,0
784231.189471,344,,900,-902,452,57,1.750,0.188,-3.312,0,1,0
784231.189471,345,,900,-899,448,65,-0.312,1.375,10.500,0,1,0
784231.189471,346,,900,-901,447,64,1.250,0.188,-10.250,0,1,0
784231.189471,347,,900,-898,451,60,1.750,-2.812,-5.625,0,1,0
784231.189471,348,,900,-900,453,63,-0.438,-1.312,5.625,0,1,0
784231.189471,349,,900,-903,453,63,1.375,3.375,-3.688,0,1,0
784231.189471,350,,900,-897,453,64,1.062,0.500,-7.688,0,1,0
784231.189471,351,,900,-896,450,66,-1.125,-2.688,1.500,0,1,0
784231.189471,352,,900,-899,447,67,1.062,-1.750,4.750,0,1,0
784231.189471,353,,900,-901,452,61,0.125,1.250,-7.000,0,1,0
784231.211945,354,,900,-895,448,66,-1.375,0.125,-6.250,0,1,0
784231.211945,355,,900,-899,449,66,3.938,-1.312,13.188,0,1,0
784231.211945,356,,900,-897,451,63,1.500,-0.938,-10.625,0,1,0
784231.211945,357,,900,-896,453,59,-1.750,0.750,-8.938,0,1,0
784231.211945,358,,900,-894,453,60,1.125,-0.312,13.875,0,1,0
784231.211945,359,,900,-897,447,62,1.812,-1.062,-6.188,0,1,0
784231.211945,360,,900,-902,443,63,-0.562,-0.875,-9.125,0,1,0
784231.211945,361,,900,-892,450,59,0.875,-0.312,7.875,0,1,0
784231.211945,362,,900,-890,452,57,3.500,2.250,-0.375,0,1,0
784231.211945,363,,900,-896,450,60,-1.188,0.000,-10.938,0,1,0
784231.219398,364,,900,-899,451,61,-0.438,-2.188,4.188,0,1,0
784231.219398,365,,900,-899,454,61,2.625,-2.438,3.938,0,1,0
784231.219398,366,,900,-905,450,56,1.938,3.250,-10.125,0,1,0
784231.219398,367,,900,-896,449,63,-1.125,1.938,-1.812,0,1,0
784231.219398,368,,900,-896,449,64,-0.250,-3.438,1.625,0,1,0
784231.219398,369,,900,-896,449,63,2.375,-2.250,2.188,0,1,0
784231.219398,370,,900,-901,450,63,0.062,2.875,-6.688,0,1,0
784231.219398,371,,900,-895,453,64,-0.188,0.250,3.000,0,1,0
784231.219398,372,,900,-897,450,64,2.562,-3.875,5.562,0,1,0
784231.219398,373,,900,-898,449,61,0.312,0.500,-19.938,0,1,0
784231.220700,374,,900,-896,449,61,-0.688,1.188,15.000,0,1,0
784231.220700,375,,900,-896,449,65,1.875,0.250,-3.312,0,1,0
784231.220700,376,,900,-895,451,64,-0.188,-3.062,-12.500,0,1,0
784231.220700,377,,900,-899,447,64,-0.938,-1.688,10.312,0,1,0
784231.220700,378,,900,-901,454,66,1.500,0.812,-0.188,0,1,0
784231.220700,379,,900,-899,448,65,1.688,1.625,-11.375,0,1,0
784231.220700,380,,900,-901,447,66,-0.625,-1.250,-0.188,0,1,0
784231.220700,381,,900,-903,457,63,-0.062,-4.062,11.688,0,1,0
784231.220700,382,,900,-897,448,56,1.062,-1.375,-10.875,0,1,0
784231.220700,383,,900,-898,449,63,0.000,2.750,-10.188,0,1,0
784231.222080,384,,900,-902,451,65,0.500,0.438,11.938,0,1,0
784231.222080,385,,900,-899,453,63,0.125,-4.375,-2.375,0,1,0
784231.222080,386,,900,-899,449,59,1.125,-0.938,-14.062,0,1,0
784231.222080,387,,900,-896,453,59,0.562,2.312,9.750,0,1,0
784231.222080,388,,900,-894,454,64,0.125,0.625,1.562,0,1,0
784231.222080,389,,900,-901,449,62,0.812,-2.375,-13.375,0,1,0
784231.222080,390,,900,-901,449,63,1.000,-2.125,3.438,0,1,0
784231.222080,391,,900,-901,449,59,1.312,2.625,3.438,0,1,0
784231.222080,392,,900,-900,449,58,0.375,1.875,-9.938,0,1,0
784231.222080,393,,900,-901,448,56,-0.250,-2.250,-1.500,0,1,0
784231.226973,394,,900,-903,452,62,0.500,-2.438,7.188,0,1,0
784231.226973,395,,900,-903,451,59,0.500,1.062,-9.625,0,1,0
784231.226973,396,,900,-900,450,61,1.312,2.562,1.750,0,1,0
784231.226973,397,,900,-897,449,62,0.062,-1.938,2.875,0,1,0
784231.226973,398,,900,-902,458,66,0.688,-3.625,-7.000,0,1,0
784231.226973,399,,900,-902,456,61,1.625,0.938,-0.062,0,1,0
784231.226973,400,,900,-896,452,65,-0.062,1.625,1.562,0,1,0
784231.226973,401,,900,-902,455,63,0.438,-1.562,-3.188,0,1,0
784231.226973,402,,900,-901,448,57,0.750,-2.875,-2.312,0,1,0
784231.226973,403,,900,-905,452,61,0.375,0.875,3.062,0,1,0
784231.257008,404,,900,-900,452,60,-1.938,0.375,-5.125,0,1,0
784231.257008,405,,900,-898,450,63,2.438,-0.750,-4.688,0,1,0
784231.257008,406,,900,-897,448,61,1.750,-1.875,8.375,0,1,0
784231.257008,407,,900,-902,446,53,-1.125,-1.250,-8.688,0,1,0
784231.257008,408,,900,-897,449,58,2.438,3.125,-7.875,0,1,0
784231.257008,409,,900,-903,449,65,0.438,-0.750,9.438,0,1,0
784231.257008,410,,900,-904,447,61,0.000,-2.688,-6.625,0,1,0
784231.257008,411,,900,-902,451,63,0.938,-0.812,-5.312,0,1,0
784231.257008,412,,900,-904,448,65,0.375,1.625,6.688,0,1,0
784231.257008,413,,900,-900,452,62,0.062,0.125,-2.562,0,1,0
784231.264410,414,,900,-900,449,64,0.000,-4.188,-9.438,0,1,0
784231.264410,415,,900,-895,450,64,0.875,-1.625,7.312,0,1,0
784231.264410,416,,900,-903,454,63,-0.750,0.938,1.000,0,1,0
784231.264410,417,,900,-902,451,59,0.125,-0.812,-7.125,0,1,0
784231.264410,418,,900,-904,452,64,1.000,-1.500,-0.875,0,1,0
784231.264410,419,,900,-901,453,58,0.188,-0.688,4.625,0,1,0
784231.264410,420,,900,-895,450,64,1.250,0.625,-4.875,0,1,0
784231.264410,421,,900,-903,447,60,0.875,0.688,-5.875,0,1,0
784231.264410,422,,900,-900,450,61,0.500,-0.375,7.250,0,1,0
784231.264410,423,,900,-897,448,60,0.938,-1.125,-8.938,0,1,0
784231.265610,424,,900,-895,450,63,-0.688,-2.875,-4.312,0,1,0
784231.265610,425,,900,-899,447,65,0.375,0.688,4.375,0,1,0
784231.265610,426,,900,-898,452,62,-0.750,-1.000,1.438,0,1,0
784231.265610,427,,900,-900,444,60,0.375,-1.750,-9.062,0,1,0
784231.265610,428,,900,-897,448,57,0.188,-1.312,2.188,0,1,0
784231.265610,429,,900,-901,448,62,-0.188,0.375,-0.312,0,1,0
784231.265610,430,,900,-899,447,60,1.188,-0.312,-3.188,0,1,0
784231.265610,431,,900,-894,452,67,1.438,-0.562,-2.500,0,1,0
784231.265610,432,,900,-898,447,61,-0.688,-1.062,1.188,0,1,0
784231.265610,433,,900,-902,447,64,0.938,-0.875,-2.062,0,1,0
784231.267117,434,,900,-897,451,62,0.938,0.312,-3.000,0,1,0
784231.267117,435,,900,-899,453,65,-0.625,-1.000,-0.562,0,1,0
784231.267117,436,,900,-903,449,61,0.625,-0.062,-3.312,0,1,0
784231.267117,437,,900,-897,449,60,-0.188,-1.938,1.188,0,1,0
784231.267117,438,,900,-898,452,60,2.000,0.562,-1.562,0,1,0
784231.267117,439,,900,-900,453,62,-1.062,-1.125,-1.250,0,1,0
784231.267117,440,,900,-895,445,65,1.125,-0.375,-3.438,0,1,0
784231.267117,441,,900,-896,446,57,1.062,-1.125,0.312,0,1,0
784231.267117,442,,900,-898,449,61,-0.562,-0.750,-1.750,0,1,0
784231.267117,443,,900,-898,450,61,2.375,1.875,-4.062,0,1,0
784231.271947,444,,900,-893,443,61,-1.500,-2.875,0.062,0,1,0
784231.271947,445,,900,-900,446,64,-0.125,-0.688,1.250,0,1,0
